week,category,weekly_rank,show_title,season_title,weekly_hours_viewed,runtime,weekly_views,cumulative_weeks_in_top_10,is_staggered_launch,episode_launch_details,gender
2024-05-05,TV (Non-English),3,Queen of Tears,Queen of Tears: Limited Series,87500000,0.0,4100000.0,9,True,"[{""episodesLaunched"":14,""countryList"":[""UY"",""PE"",""PR"",""VE"",""GT"",""CU"",""HN"",""MX"",""DO"",""AR"",""BZ"",""BO"",""PY"",""CL"",""EC"",""CO"",""BR"",""CR"",""PA"",""NI"",""SV"",""GQ""]},{""episodesLaunched"":16,""countryList"":[""GG"",""RW"",""ET"",""UA"",""MS"",""NE"",""BA"",""MU"",""BE"",""FO"",""MC"",""PF"",""KY"",""MP"",""EH"",""DJ"",""YE"",""AG"",""TV"",""CW"",""MG"",""MH"",""BL"",""GS"",""ZA"",""UM"",""CX"",""FJ"",""SB"",""AI"",""LK"",""JE"",""FI"",""PM"",""VG"",""BN"",""KW"",""KI"",""AT"",""TT"",""SE"",""NF"",""ME"",""AQ"",""DZ"",""MW"",""HT"",""TR"",""WS"",""SM"",""ZW"",""GL"",""LY"",""IQ"",""AD"",""JM"",""MN"",""NR"",""PH"",""AL"",""SI"",""GI"",""WF"",""FK"",""PL"",""BW"",""MK"",""ZM"",""PW"",""TG"",""PT"",""JO"",""TH"",""IE"",""SS"",""MR"",""BI"",""SL"",""IS"",""SX"",""RO"",""IO"",""ML"",""LT"",""GP"",""SO"",""SZ"",""LB"",""AU"",""TM"",""MQ"",""ST"",""VC"",""GR"",""LC"",""CA"",""PN"",""ES"",""ER"",""MT"",""PK"",""ID"",""NO"",""LV"",""GY"",""GM"",""SD"",""CG"",""LA"",""HU"",""JP"",""TN"",""SN"",""DM"",""PG"",""MV"",""CV"",""CD"",""TC"",""DK"",""GN"",""CZ"",""KG"",""HR"",""KH"",""AM"",""MD"",""BQ"",""TJ"",""IM"",""EG"",""SR"",""RE"",""BB"",""CC"",""UZ"",""BJ"",""US"",""DE"",""FM"",""KZ"",""LR"",""VI"",""NA"",""NU"",""VA"",""GH"",""TD"",""HM"",""KN"",""NC"",""NZ"",""LU"",""AF"",""OM"",""MA"",""KE"",""MM"",""TK"",""BH"",""NG"",""BS"",""MF"",""SH"",""TZ"",""IL"",""CY"",""MY"",""SG"",""GU"",""QA"",""GW"",""KR"",""SC"",""BT"",""CH"",""CF"",""FR"",""LS"",""AO"",""IN"",""IT"",""BD"",""BM"",""CM"",""LI"",""GF"",""TW"",""VN"",""EE"",""RS"",""GA"",""PS"",""CI"",""AZ"",""NL"",""SA"",""HK"",""MZ"",""BY"",""GD"",""UG"",""VU"",""AW"",""SK"",""MO"",""KM"",""IR"",""CK"",""YT"",""AE"",""RU"",""GB"",""NP"",""BG"",""BF"",""TL"",""AS"",""TO"",""GE""]}]","Drama, Family, Romance"
2024-05-05,TV (Non-English),4,Deliver Me,Deliver Me: Limited Series,8400000,3.75,2200000.0,2,False,,Reality-TV
2024-05-05,TV (Non-English),5,Goodbye Earth,Goodbye Earth: Limited Series,20200000,11.8,1700000.0,2,False,,"Drama, Sci-Fi, Thriller"
2024-05-05,TV (Non-English),6,Anthracite,Anthracite: Secrets of the Sect,7000000,4.95,1400000.0,4,False,,Drama
2024-05-05,TV (Non-English),7,Fiasco,Fiasco: Limited Series,6000000,4.35,1400000.0,1,False,,Documentary
2024-05-05,TV (Non-English),8,Frankly Speaking,Frankly Speaking: Limited Series,2500000,2.05,1200000.0,1,False,,"Short, Comedy"
2024-05-05,TV (Non-English),9,Brigands: The Quest for Gold,Brigands: The Quest for Gold: Season 1,5600000,5.1,1100000.0,2,False,,"Action, Adventure, Drama"
2024-05-05,TV (Non-English),10,The Great Indian Kapil Show,The Great Indian Kapil Show: Season 1,5400000,5.2,1000000.0,5,False,,"Comedy, Talk-Show"
2024-04-28,Films (English),1,Rebel Moon — Part Two: The Scargiver,,38800000,2.0667,18800000.0,2,False,,"Action, Adventure, Drama"
2024-04-28,Films (English),2,Anyone But You,,18300000,1.7333,10600000.0,1,False,,"Comedy, Romance"
2024-04-28,Films (English),3,Woody Woodpecker Goes to Camp,,15300000,1.6667,9200000.0,3,False,,"Animation, Adventure, Comedy"
2024-04-28,Films (English),4,Rebel Moon — Part One: A Child of Fire,,13700000,2.2667,6000000.0,6,False,,"Action, Adventure, Drama"
2024-04-28,Films (English),5,What Jennifer Did,,7500000,1.45,5200000.0,3,False,,Documentary
2024-04-28,Films (English),6,Hack Your Health: The Secrets of Your Gut,,5900000,1.3333,4400000.0,1,False,,Documentary
2024-04-28,Films (English),7,Smurfs: The Lost Village,,5600000,1.5,3700000.0,1,False,,"Animation, Adventure, Comedy"
2024-04-28,Films (English),8,Lifemark,,6100000,1.75,3500000.0,1,False,,"Biography, Drama"
2024-04-28,Films (English),9,Hotel Mumbai,,5700000,2.05,2800000.0,1,False,,"Action, Drama, History"
2024-04-28,Films (English),10,Glass,,5800000,2.15,2700000.0,4,False,,"Drama, Horror, Sci-Fi"
2024-04-28,Films (Non-English),1,City Hunter,,9100000,1.7333,5300000.0,1,False,,"Action, Comedy, Crime"
2024-04-28,Films (Non-English),2,"Love, Divided",,6200000,1.6333,3800000.0,3,False,,"Comedy, Romance"
2024-04-28,Films (Non-English),3,Article 370,,9700000,2.6167,3700000.0,2,False,,"Action, Drama, Thriller"
2024-04-28,Films (Non-English),4,The Tearsmith,,5400000,1.75,3100000.0,4,False,,"Drama, Fantasy, Romance"
2024-04-28,Films (Non-English),5,Laapataa Ladies,,4500000,2.0667,2200000.0,1,False,,"Comedy, Drama"
2024-04-28,Films (Non-English),6,The Wages of Fear,,2800000,1.7667,1600000.0,5,False,,"Adventure, Drama, Thriller"
2024-04-28,Films (Non-English),7,A Journey,,2400000,1.9333,1200000.0,2,False,,"Adventure, Family, Fantasy"
2024-04-28,Films (Non-English),8,The Doomsday Cult of Antares de la Luz,,2000000,1.6833,1200000.0,1,False,,Documentary
2024-04-28,Films (Non-English),9,Stolen,,2100000,1.7833,1200000.0,3,False,,"Action, Crime, Thriller"
2024-04-28,Films (Non-English),10,All India Rank,,1800000,1.6333,1100000.0,1,False,,"Comedy, Drama"
2024-04-28,TV (English),1,Baby Reindeer,Baby Reindeer: Limited Series,87400000,3.9667,22000000.0,3,False,,"Biography, Drama"
2024-04-28,TV (English),2,Dead Boy Detectives,Dead Boy Detectives: Season 1,22200000,7.2667,3100000.0,1,False,,"Action, Adventure, Comedy"
2024-04-28,TV (English),3,Unlocked: A Jail Experiment,Unlocked: A Jail Experiment: Season 1,13600000,5.5167,2500000.0,3,False,,"Documentary, Reality-TV"
2024-04-28,TV (English),4,CoComelon Lane,CoComelon Lane: Season 2,4800000,2.1,2300000.0,1,False,,"Animation, Short, Comedy"
2024-04-28,TV (English),5,The Gentlemen,The Gentlemen: Season 1,15100000,6.6833,2300000.0,8,False,,"Action, Crime"
2024-04-28,TV (English),6,3 Body Problem,3 Body Problem: Season 1,16000000,7.4,2200000.0,6,False,,"Adventure, Drama, Fantasy"
2024-04-28,TV (English),7,Our Living World,Our Living World: Limited Series,6400000,3.35,1900000.0,2,False,,Documentary
2024-04-28,TV (English),8,The Circle,The Circle: Season 6,12200000,6.6,1800000.0,2,False,,"Drama, Mystery, Sci-Fi"
2024-04-28,TV (English),9,Heartbreak High,Heartbreak High: Season 2,12000000,6.7833,1800000.0,3,False,,"Drama, Romance"
2024-04-28,TV (English),10,Bad Dinosaurs,Bad Dinosaurs: Season 1,4600000,2.8333,1600000.0,5,False,,"Animation, Short, Adventure"
2024-04-28,TV (Non-English),1,The Asunta Case,The Asunta Case: Limited Series,29400000,5.4167,5400000.0,1,False,,"Biography, Crime, Drama"
2024-04-28,TV (Non-English),2,Queen of Tears,Queen of Tears: Limited Series,85600000,0.0,4100000.0,8,True,"[{""episodesLaunched"":16,""countryList"":[""PN"",""AT"",""KG"",""BI"",""MU"",""MH"",""VC"",""RU"",""BN"",""SS"",""MK"",""TN"",""BF"",""ER"",""TC"",""UM"",""KM"",""ML"",""YE"",""EE"",""FR"",""BQ"",""BD"",""LT"",""MV"",""NA"",""SN"",""CH"",""KH"",""KI"",""MC"",""AO"",""CW"",""IR"",""TJ"",""SO"",""ES"",""NR"",""KE"",""ID"",""AL"",""HU"",""TD"",""LB"",""MT"",""PW"",""MR"",""VG"",""MA"",""IM"",""MS"",""GH"",""SR"",""GL"",""ZW"",""HK"",""SE"",""SB"",""LY"",""GG"",""CC"",""NF"",""KW"",""SK"",""SA"",""SL"",""LK"",""PL"",""GF"",""DJ"",""NL"",""NZ"",""TG"",""VN"",""CX"",""JP"",""QA"",""CK"",""SC"",""PF"",""GB"",""BA"",""MD"",""GS"",""UZ"",""FK"",""NO"",""UA"",""BY"",""IS"",""AS"",""GU"",""MP"",""TZ"",""HR"",""CV"",""AM"",""RO"",""GW"",""NG"",""KN"",""LI"",""MF"",""BB"",""YT"",""TW"",""SZ"",""DM"",""PG"",""VI"",""DK"",""ZA"",""BJ"",""RE"",""UG"",""FO"",""MW"",""IE"",""GD"",""AE"",""MQ"",""JO"",""RW"",""AF"",""SX"",""LR"",""BG"",""JE"",""GM"",""CI"",""GN"",""EG"",""EH"",""AD"",""CG"",""AZ"",""TK"",""CF"",""MZ"",""NP"",""FM"",""MY"",""OM"",""MN"",""CA"",""KY"",""CY"",""GA"",""FJ"",""IT"",""LS"",""BL"",""TM"",""TL"",""PS"",""JM"",""GI"",""MO"",""SH"",""WS"",""PH"",""KZ"",""SM"",""BH"",""BM"",""GY"",""SI"",""IL"",""FI"",""PK"",""ST"",""AU"",""SG"",""ET"",""BT"",""CM"",""BS"",""PM"",""TR"",""ME"",""US"",""GP"",""SD"",""LA"",""MG"",""BW"",""LC"",""IQ"",""TH"",""RS"",""AG"",""TV"",""LU"",""CZ"",""AI"",""VA"",""HT"",""AW"",""CD"",""NC"",""TO"",""NE"",""HM"",""WF"",""PT"",""NU"",""TT"",""IN"",""BE"",""MM"",""VU"",""IO"",""DE"",""DZ"",""GE"",""ZM"",""LV"",""KR"",""AQ"",""GR""]},{""episodesLaunched"":12,""countryList"":[""CR"",""AR"",""SV"",""CO"",""CU"",""UY"",""HN"",""DO"",""PA"",""EC"",""NI"",""CL"",""MX"",""PR"",""GQ"",""PE"",""VE"",""BR"",""PY"",""GT"",""BZ"",""BO""]}]","Drama, Family, Romance"
2024-04-28,TV (Non-English),3,Brigands: The Quest for Gold,Brigands: The Quest for Gold: Season 1,13700000,5.1,2700000.0,1,False,,"Action, Adventure, Drama"
2024-04-28,TV (Non-English),4,Deliver Me,Deliver Me: Limited Series,9800000,3.75,2600000.0,1,False,,Reality-TV
2024-04-28,TV (Non-English),5,Anthracite,Anthracite: Secrets of the Sect,12100000,4.95,2400000.0,3,False,,Drama
2024-04-28,TV (Non-English),6,Parasyte: The Grey,Parasyte: The Grey: Limited Series,9100000,5.0,1800000.0,4,False,,"Action, Horror, Sci-Fi"
2024-04-28,TV (Non-English),7,Crooks,Crooks: Season 1,12200000,7.0667,1700000.0,4,False,,Comedy
2024-04-28,TV (Non-English),8,Midsummer Night,Midsummer Night: Limited Series,4200000,2.55,1600000.0,3,False,,Drama
2024-04-28,TV (Non-English),9,Goodbye Earth,Goodbye Earth: Limited Series,17700000,11.8,1500000.0,1,False,,"Drama, Sci-Fi, Thriller"
2024-04-28,TV (Non-English),10,The Hijacking of Flight 601,The Hijacking of Flight 601: Season 1,6700000,5.25,1300000.0,3,False,,"Drama, History, Thriller"
2024-04-21,Films (English),1,Rebel Moon — Part Two: The Scargiver,,44200000,2.0667,21400000.0,1,False,,"Action, Adventure, Drama"
2024-04-21,Films (English),2,Woody Woodpecker Goes to Camp,,31300000,1.6667,18800000.0,2,False,,"Animation, Adventure, Comedy"
2024-04-21,Films (English),3,What Jennifer Did,,23700000,1.45,16300000.0,2,False,,Documentary
2024-04-21,Films (English),4,Anna,,11700000,1.9833,5900000.0,1,False,,"Action, Thriller"
2024-04-21,Films (English),5,Rebel Moon — Part One: A Child of Fire,,12500000,2.2667,5500000.0,5,False,,"Action, Adventure, Drama"
2024-04-21,Films (English),6,Glass,,8200000,2.15,3800000.0,3,False,,"Drama, Horror, Sci-Fi"
2024-04-21,Films (English),7,The Bricklayer,,5800000,1.8333,3200000.0,2,False,,"Action, Thriller"
2024-04-21,Films (English),8,Hotel Transylvania 2,,4300000,1.5,2900000.0,6,False,,"Animation, Adventure, Comedy"
2024-04-21,Films (English),9,Damsel,,4600000,1.8333,2500000.0,6,False,,"Action, Adventure, Fantasy"
2024-04-21,Films (English),10,The Super Mario Bros. Movie,,3800000,1.5333,2500000.0,15,False,,"Animation, Adventure, Comedy"
2024-04-21,Films (Non-English),1,"Love, Divided",,19500000,1.6333,11900000.0,2,False,,"Comedy, Romance"
2024-04-21,Films (Non-English),2,Stolen,,12800000,1.7833,7200000.0,2,False,,"Action, Crime, Thriller"
2024-04-21,Films (Non-English),3,The Tearsmith,,9800000,1.75,5600000.0,3,False,,"Drama, Fantasy, Romance"
2024-04-21,Films (Non-English),4,A Journey,,7100000,1.9333,3700000.0,1,False,,"Adventure, Family, Fantasy"
2024-04-21,Films (Non-English),5,Amar Singh Chamkila,,7000000,2.4333,2900000.0,2,False,,Drama
2024-04-21,Films (Non-English),6,Death Whisperer,,5700000,2.0167,2800000.0,2,False,,Horror
2024-04-21,Films (Non-English),7,The Wages of Fear,,4600000,1.7667,2600000.0,4,False,,"Adventure, Drama, Thriller"
2024-04-21,Films (Non-English),8,Article 370,,5600000,2.6167,2100000.0,1,False,,"Action, Drama, Thriller"
2024-04-21,Films (Non-English),9,No Pressure,,2000000,1.8833,1100000.0,4,False,,"Short, Comedy, Horror"
2024-04-21,Films (Non-English),10,Disappear Completely,,1600000,1.6833,1000000.0,1,False,,"Drama, Romance"
2024-04-21,TV (English),1,Baby Reindeer,Baby Reindeer: Limited Series,52800000,3.9667,13300000.0,2,False,,"Biography, Drama"
2024-04-21,TV (English),2,Unlocked: A Jail Experiment,Unlocked: A Jail Experiment: Season 1,27800000,5.5167,5000000.0,2,False,,"Documentary, Reality-TV"
2024-04-21,TV (English),3,3 Body Problem,3 Body Problem: Season 1,24000000,7.4,3200000.0,5,False,,"Adventure, Drama, Fantasy"
2024-04-21,TV (English),4,Our Living World,Our Living World: Limited Series,10700000,3.35,3200000.0,1,False,,Documentary
2024-04-21,TV (English),5,Heartbreak High,Heartbreak High: Season 2,20000000,6.7833,2900000.0,2,False,,"Drama, Romance"
2024-04-21,TV (English),6,The Gentlemen,The Gentlemen: Season 1,19100000,6.6833,2900000.0,7,False,,"Action, Crime"
2024-04-21,TV (English),7,Bad Dinosaurs,Bad Dinosaurs: Season 1,6600000,2.8333,2300000.0,4,False,,"Animation, Short, Adventure"
2024-04-21,TV (English),8,Jimmy Carr: Natural Born Killer,,2300000,1.0,2300000.0,1,False,,Comedy
2024-04-21,TV (English),9,The Circle,The Circle: Season 6,6600000,3.25,2000000.0,1,False,,"Drama, Mystery, Sci-Fi"
2024-04-21,TV (English),10,CoComelon Lane,CoComelon Lane: Season 1,5800000,3.9167,1500000.0,6,False,,"Animation, Short, Comedy"
2024-04-21,TV (Non-English),1,Anthracite,Anthracite: Secrets of the Sect,25400000,4.95,5100000.0,2,False,,Drama
2024-04-21,TV (Non-English),2,Midsummer Night,Midsummer Night: Limited Series,12700000,2.55,5000000.0,2,False,,Drama
2024-04-21,TV (Non-English),3,Queen of Tears,Queen of Tears: Limited Series,75300000,0.0,4800000.0,7,True,"[{""episodesLaunched"":10,""countryList"":[""GT"",""DO"",""PA"",""VE"",""NI"",""GQ"",""CO"",""AR"",""PY"",""BR"",""UY"",""PE"",""CU"",""BO"",""HN"",""PR"",""CL"",""MX"",""SV"",""CR"",""EC"",""BZ""]},{""episodesLaunched"":14,""countryList"":[""CY"",""IR"",""TC"",""SR"",""GU"",""MV"",""UZ"",""NA"",""TZ"",""ST"",""SN"",""BN"",""IM"",""CH"",""MU"",""LB"",""GS"",""LV"",""TL"",""IL"",""VA"",""KZ"",""IQ"",""MP"",""YT"",""BS"",""DZ"",""GL"",""BG"",""HR"",""SX"",""AT"",""VI"",""BM"",""CD"",""OM"",""PW"",""ZA"",""AF"",""WF"",""AD"",""JP"",""MM"",""LR"",""NC"",""AU"",""PN"",""MY"",""EE"",""AM"",""PK"",""GG"",""GP"",""DJ"",""PG"",""GM"",""ES"",""AI"",""GF"",""GR"",""RS"",""BL"",""LU"",""BY"",""CM"",""BD"",""TH"",""MF"",""EH"",""GN"",""PH"",""CI"",""VG"",""FO"",""GY"",""RE"",""AW"",""DK"",""YE"",""CV"",""SM"",""IN"",""TO"",""SK"",""CW"",""HM"",""MZ"",""KN"",""QA"",""GW"",""SL"",""MT"",""ZM"",""SG"",""TK"",""MG"",""BT"",""TG"",""FR"",""KE"",""SZ"",""SS"",""BW"",""GE"",""SA"",""PS"",""FI"",""NL"",""AO"",""CX"",""LT"",""NG"",""ML"",""NR"",""SC"",""AG"",""FM"",""BA"",""KH"",""CF"",""ZW"",""VU"",""MR"",""LY"",""ME"",""ID"",""LK"",""IT"",""SI"",""EG"",""PL"",""HU"",""KR"",""AZ"",""NZ"",""VN"",""DE"",""CA"",""MN"",""TD"",""HK"",""SO"",""JM"",""MH"",""MO"",""MQ"",""CG"",""UM"",""GI"",""SD"",""BB"",""PM"",""LS"",""BQ"",""AE"",""RW"",""MC"",""RU"",""NE"",""KI"",""ER"",""BI"",""HT"",""SB"",""NF"",""CZ"",""GA"",""MS"",""MK"",""KG"",""SE"",""TT"",""RO"",""MD"",""PT"",""BJ"",""KM"",""SH"",""BE"",""CK"",""TN"",""AS"",""KY"",""JE"",""UA"",""GD"",""FK"",""LI"",""DM"",""TW"",""LC"",""GB"",""CC"",""UG"",""AQ"",""MA"",""US"",""BF"",""NO"",""IE"",""TM"",""KW"",""GH"",""AL"",""PF"",""IS"",""BH"",""TR"",""NU"",""TJ"",""JO"",""NP"",""IO"",""MW"",""TV"",""LA"",""WS"",""VC"",""FJ"",""ET""]}]","Drama, Family, Romance"
2024-04-21,TV (Non-English),4,Parasyte: The Grey,Parasyte: The Grey: Limited Series,19500000,5.0,3900000.0,3,False,,"Action, Horror, Sci-Fi"
2024-04-21,TV (Non-English),5,The Hijacking of Flight 601,The Hijacking of Flight 601: Season 1,16700000,5.25,3200000.0,2,False,,"Drama, History, Thriller"
2024-04-21,TV (Non-English),6,Crooks,Crooks: Season 1,19700000,7.0667,2800000.0,3,False,,Comedy
2024-04-21,TV (Non-English),7,As the Crow Flies,As the Crow Flies: Season 3,11900000,6.55,1800000.0,2,False,,Drama
2024-04-21,TV (Non-English),8,The Great Indian Kapil Show,The Great Indian Kapil Show: Season 1,3900000,3.25,1200000.0,4,False,,"Comedy, Talk-Show"
2024-04-21,TV (Non-English),9,The Grimm Variations,The Grimm Variations: Season 1,4600000,4.2,1100000.0,1,False,,"Animation, Drama, Fantasy"
2024-04-21,TV (Non-English),10,Don't Hate the Player,Don't Hate the Player: Season 1,3000000,2.8,1100000.0,1,False,,"Short, Romance"
2024-04-14,Films (English),1,What Jennifer Did,,26100000,1.45,18000000.0,1,False,,Documentary
2024-04-14,Films (English),2,Woody Woodpecker Goes to Camp,,19600000,1.6667,11800000.0,1,False,,"Animation, Adventure, Comedy"
2024-04-14,Films (English),3,Scoop,,14600000,1.7167,8500000.0,2,False,,"Comedy, Crime, Fantasy"
2024-04-14,Films (English),4,Glass,,11000000,2.15,5100000.0,2,False,,"Drama, Horror, Sci-Fi"
2024-04-14,Films (English),5,Megan Leavey,,9700000,1.9333,5000000.0,1,False,,"Action, Biography, Drama"
2024-04-14,Films (English),6,The Bricklayer,,8500000,1.8333,4600000.0,1,False,,"Action, Thriller"
2024-04-14,Films (English),7,Hotel Transylvania 2,,5200000,1.5,3500000.0,5,False,,"Animation, Adventure, Comedy"
2024-04-14,Films (English),8,The Little Things,,7300000,2.1333,3400000.0,2,False,,"Crime, Drama, Mystery"
2024-04-14,Films (English),9,The Maze Runner,,6000000,1.8833,3200000.0,2,False,,"Action, Mystery, Sci-Fi"
2024-04-14,Films (English),10,Heart of the Hunter,,5600000,1.7833,3100000.0,3,False,,"Action, Thriller"
2024-04-14,Films (Non-English),1,The Tearsmith,,29800000,1.75,17000000.0,2,False,,"Drama, Fantasy, Romance"
2024-04-14,Films (Non-English),2,Stolen,,12600000,1.7833,7100000.0,1,False,,"Action, Crime, Thriller"
2024-04-14,Films (Non-English),3,"Love, Divided",,11100000,1.6333,6800000.0,1,False,,"Comedy, Romance"
2024-04-14,Films (Non-English),4,The Wages of Fear,,10200000,1.7667,5800000.0,3,False,,"Adventure, Drama, Thriller"
2024-04-14,Films (Non-English),5,Death Whisperer,,6700000,2.0167,3300000.0,1,False,,Horror
2024-04-14,Films (Non-English),6,Amar Singh Chamkila,,5900000,2.4333,2400000.0,1,False,,Drama
2024-04-14,Films (Non-English),7,No Pressure,,4400000,1.8833,2300000.0,3,False,,"Short, Comedy, Horror"
2024-04-14,Films (Non-English),8,Suzume,,4600000,2.0333,2300000.0,1,False,,"Animation, Action, Adventure"
2024-04-14,Films (Non-English),9,Zero to Hero,,3700000,1.8167,2000000.0,2,False,,"Biography, Drama, Sport"
2024-04-14,Films (Non-English),10,Rest In Peace,,2600000,1.7833,1500000.0,3,False,,"Crime, Drama, Mystery"
2024-04-14,TV (English),1,3 Body Problem,3 Body Problem: Season 1,35500000,7.4,4800000.0,4,False,,"Adventure, Drama, Fantasy"
2024-04-14,TV (English),2,Unlocked: A Jail Experiment,Unlocked: A Jail Experiment: Season 1,21600000,5.5167,3900000.0,1,False,,"Documentary, Reality-TV"
2024-04-14,TV (English),3,The Gentlemen,The Gentlemen: Season 1,24500000,6.6833,3700000.0,6,False,,"Action, Crime"
2024-04-14,TV (English),4,Bad Dinosaurs,Bad Dinosaurs: Season 1,8700000,2.8333,3100000.0,3,False,,"Animation, Short, Adventure"
2024-04-14,TV (English),5,Baby Reindeer,Baby Reindeer: Limited Series,10400000,3.9667,2600000.0,1,False,,"Biography, Drama"
2024-04-14,TV (English),6,RIPLEY,RIPLEY: Limited Series,18400000,7.4833,2500000.0,2,False,,"Crime, Drama, Thriller"
2024-04-14,TV (English),7,Heartbreak High,Heartbreak High: Season 2,15800000,6.7833,2300000.0,1,False,,"Drama, Romance"
2024-04-14,TV (English),8,Files of the Unexplained,Files of the Unexplained: Season 1,10600000,4.8333,2200000.0,2,False,,Documentary
2024-04-14,TV (English),9,Testament: The Story of Moses,Testament: The Story of Moses: Season 1,9000000,4.2667,2100000.0,3,False,,Documentary
2024-04-14,TV (English),10,I Woke Up A Vampire,I Woke Up A Vampire: Season 2,5600000,3.4333,1600000.0,1,False,,"Comedy, Family, Fantasy"
2024-04-14,TV (Non-English),1,Parasyte: The Grey,Parasyte: The Grey: Limited Series,49000000,5.0,9800000.0,2,False,,"Action, Horror, Sci-Fi"
2024-04-14,TV (Non-English),2,Crooks,Crooks: Season 1,35400000,7.0667,5000000.0,2,False,,Comedy
2024-04-14,TV (Non-English),3,Queen of Tears,Queen of Tears: Limited Series,64800000,0.0,4400000.0,6,True,"[{""episodesLaunched"":12,""countryList"":[""CM"",""YE"",""NP"",""TC"",""TN"",""CV"",""HM"",""SX"",""BE"",""ET"",""BA"",""CF"",""NF"",""DJ"",""JM"",""MK"",""JP"",""SH"",""BN"",""GB"",""VN"",""MA"",""WS"",""PF"",""SI"",""AG"",""JO"",""QA"",""KW"",""BW"",""TG"",""MW"",""AI"",""TJ"",""SA"",""BG"",""TW"",""AO"",""NG"",""KY"",""ZA"",""MN"",""TH"",""UZ"",""JE"",""BF"",""TM"",""PT"",""DZ"",""LS"",""AS"",""BY"",""GS"",""HR"",""LT"",""MZ"",""BT"",""MR"",""PK"",""MC"",""FO"",""TO"",""KR"",""ID"",""IL"",""MD"",""GF"",""TZ"",""ES"",""AW"",""IN"",""DE"",""FJ"",""GR"",""EG"",""UA"",""BQ"",""IM"",""VA"",""BS"",""MG"",""AM"",""AE"",""ER"",""SC"",""CW"",""IO"",""GA"",""AZ"",""SS"",""PH"",""LA"",""SR"",""SB"",""CY"",""GL"",""HT"",""OM"",""KN"",""SL"",""CI"",""FK"",""KE"",""SO"",""RW"",""LI"",""LU"",""CK"",""EH"",""MF"",""LB"",""KI"",""ZW"",""MH"",""AL"",""FI"",""US"",""GN"",""EE"",""TL"",""CC"",""RE"",""RS"",""KG"",""SG"",""NC"",""UM"",""AQ"",""LC"",""AF"",""ST"",""VG"",""MM"",""KH"",""GU"",""LK"",""SE"",""VU"",""GD"",""SK"",""CH"",""PM"",""TD"",""DM"",""PL"",""RO"",""IE"",""CA"",""SN"",""SZ"",""HU"",""WF"",""PS"",""DK"",""PG"",""LY"",""MY"",""BM"",""ZM"",""LR"",""SM"",""MO"",""BB"",""UG"",""HK"",""GG"",""CX"",""TR"",""CZ"",""BH"",""GE"",""IQ"",""CD"",""NR"",""BL"",""GP"",""MU"",""VI"",""TK"",""MS"",""NA"",""GW"",""LV"",""GY"",""MP"",""KZ"",""YT"",""BI"",""SD"",""IR"",""GI"",""ML"",""TT"",""NE"",""MT"",""AT"",""VC"",""GM"",""MQ"",""NL"",""MV"",""BD"",""AD"",""BJ"",""TV"",""NO"",""PN"",""RU"",""KM"",""CG"",""PW"",""NU"",""NZ"",""GH"",""IT"",""IS"",""FM"",""ME"",""FR"",""AU""]},{""episodesLaunched"":8,""countryList"":[""PA"",""EC"",""MX"",""PE"",""PR"",""BZ"",""CR"",""BR"",""UY"",""HN"",""CO"",""DO"",""GQ"",""PY"",""CU"",""VE"",""CL"",""GT"",""BO"",""NI"",""SV"",""AR""]}]","Drama, Family, Romance"
2024-04-14,TV (Non-English),4,Anthracite,Anthracite: Secrets of the Sect,20700000,4.95,4200000.0,1,False,,Drama
2024-04-14,TV (Non-English),5,The Hijacking of Flight 601,The Hijacking of Flight 601: Season 1,18100000,5.25,3400000.0,1,False,,"Drama, History, Thriller"
2024-04-14,TV (Non-English),6,Midsummer Night,Midsummer Night: Limited Series,6800000,2.55,2700000.0,1,False,,Drama
2024-04-14,TV (Non-English),7,The Great Indian Kapil Show,The Great Indian Kapil Show: Season 1,4100000,2.4167,1700000.0,3,False,,"Comedy, Talk-Show"
2024-04-14,TV (Non-English),8,As the Crow Flies,As the Crow Flies: Season 3,11000000,6.55,1700000.0,1,False,,Drama
2024-04-14,TV (Non-English),9,Between Lands,Between Lands: Season 1,12900000,8.6833,1500000.0,3,False,,Drama
