semana,categoria,rank_semanal,titulo,horas_semanais_visualizadas,semanas_acumuladas_top_10,lançamento_escalonado,genero,ano,mes
2024-04-14,TV (English),9,Testament: The Story of Moses,9000000,3,False,Documentary,2024,abril
2024-04-14,TV (English),10,I Woke Up A Vampire,5600000,1,False,"Comedy, Family, Fantasy",2024,abril
2024-04-14,TV (Non-English),1,Parasyte: The Grey,49000000,2,False,"Action, Horror, Sci-Fi",2024,abril
2024-04-14,TV (Non-English),2,Crooks,35400000,2,False,Comedy,2024,abril
2024-04-14,TV (Non-English),3,Queen of Tears,64800000,6,True,"Drama, Family, Romance",2024,abril
2024-04-14,TV (Non-English),4,Anthracite,20700000,1,False,Drama,2024,abril
2024-04-14,TV (Non-English),5,The Hijacking of Flight 601,18100000,1,False,"Drama, History, Thriller",2024,abril
2024-04-14,TV (Non-English),6,Midsummer Night,6800000,1,False,Drama,2024,abril
2024-04-14,TV (Non-English),7,The Great Indian Kapil Show,4100000,3,False,"Comedy, Talk-Show",2024,abril
2024-04-14,TV (Non-English),8,As the Crow Flies,11000000,1,False,Drama,2024,abril
2024-04-14,TV (Non-English),9,Between Lands,12900000,3,False,Drama,2024,abril
2024-04-14,TV (Non-English),10,Crime Scene Berlin: Nightlife Killer,2600000,2,False,Documentary,2024,abril
2024-04-07,Films (English),1,Heart of the Hunter,19500000,2,False,"Action, Thriller",2024,abril
2024-04-07,Films (English),2,The Little Things,18600000,1,False,"Crime, Drama, Mystery",2024,abril
2024-04-07,Films (English),3,The Maze Runner,12700000,1,False,"Action, Mystery, Sci-Fi",2024,abril
2024-04-07,Films (English),4,Glass,13400000,1,False,"Drama, Horror, Sci-Fi",2024,abril
2024-04-07,Films (English),5,The Beautiful Game,12400000,1,False,"Drama, Sport",2024,abril
2024-04-07,Films (English),6,Scoop,10000000,1,False,"Comedy, Crime, Fantasy",2024,abril
2024-04-07,Films (English),7,Damsel,9000000,5,False,"Action, Adventure, Fantasy",2024,abril
2024-04-07,Films (English),8,Baby Driver,8500000,1,False,"Action, Crime, Drama",2024,abril
2024-04-07,Films (English),9,Maze Runner: The Scorch Trials,9700000,1,False,"Action, Adventure, Sci-Fi",2024,abril
2024-04-07,Films (English),10,Letters to God,7100000,1,False,Drama,2024,abril
2024-04-07,Films (Non-English),1,The Wages of Fear,32400000,2,False,"Adventure, Drama, Thriller",2024,abril
2024-04-07,Films (Non-English),2,The Tearsmith,28300000,1,False,"Drama, Fantasy, Romance",2024,abril
2024-04-07,Films (Non-English),3,No Pressure,19000000,2,False,"Short, Comedy, Horror",2024,abril
2024-04-07,Films (Non-English),4,Rest In Peace,7100000,2,False,"Crime, Drama, Mystery",2024,abril
2024-04-07,Films (Non-English),5,Zero to Hero,4700000,1,False,"Biography, Drama, Sport",2024,abril
2024-04-07,Films (Non-English),6,Fighter,4400000,3,False,"Action, Thriller",2024,abril
2024-04-07,Films (Non-English),7,C’è ancora domani,2100000,1,False,Drama,2024,abril
2024-04-07,Films (Non-English),8,The Abyss,1800000,7,False,"Adventure, Drama, Mystery",2024,abril
2024-04-07,Films (Non-English),9,Girls to Buy,2400000,3,False,Drama,2024,abril
2024-04-07,Films (Non-English),10,A Dangerous Practice,1600000,1,False,"Biography, Drama",2024,abril
2024-04-07,TV (English),1,3 Body Problem,61300000,3,False,"Adventure, Drama, Fantasy",2024,abril
2024-04-07,TV (English),2,Testament: The Story of Moses,24200000,2,False,Documentary,2024,abril
2024-04-07,TV (English),3,The Gentlemen,37300000,5,False,"Action, Crime",2024,abril
2024-04-07,TV (English),4,Files of the Unexplained,21400000,1,False,Documentary,2024,abril
2024-04-07,TV (English),5,Bad Dinosaurs,11900000,2,False,"Animation, Short, Adventure",2024,abril
2024-04-07,TV (English),6,Sex and the City,12300000,1,False,"Comedy, Drama, Romance",2024,abril
2024-04-07,TV (English),7,Is It Cake?,14200000,1,False,"Game-Show, Reality-TV",2024,abril
2024-04-07,TV (English),8,RIPLEY,16900000,1,False,"Crime, Drama, Thriller",2024,abril
2024-04-07,TV (English),9,THE MAGIC PRANK SHOW with Justin Willman,5700000,1,False,Reality-TV,2024,abril
2024-04-07,TV (English),10,Together: Treble Winners,8300000,1,False,Documentary,2024,abril
2024-04-07,TV (Non-English),1,Parasyte: The Grey,31500000,1,False,"Action, Horror, Sci-Fi",2024,abril
2024-04-07,TV (Non-English),2,Queen of Tears,53700000,5,True,"Drama, Family, Romance",2024,abril
2024-04-07,TV (Non-English),3,Crooks,20100000,1,False,Comedy,2024,abril
2024-04-07,TV (Non-English),4,Physical: 100,27800000,3,False,"Game-Show, Reality-TV",2024,abril
2024-04-07,TV (Non-English),5,The Great Indian Kapil Show,4600000,2,False,"Comedy, Talk-Show",2024,abril
2024-04-07,TV (Non-English),6,Between Lands,20100000,2,False,Drama,2024,abril
2024-04-07,TV (Non-English),7,Crime Scene Berlin: Nightlife Killer,3200000,1,False,Documentary,2024,abril
2024-04-07,TV (Non-English),8,SPY x FAMILY,12900000,2,False,"Animation, Action, Comedy",2024,abril
2024-04-07,TV (Non-English),9,Bandidos,5700000,4,False,"Drama, Western",2024,abril
2024-04-07,TV (Non-English),10,Furies,6300000,6,False,"Action, Crime, Drama",2024,abril
2024-03-31,Films (English),1,Heart of the Hunter,19700000,1,False,"Action, Thriller",2024,março
2024-03-31,Films (English),2,Irish Wish,16400000,3,False,"Comedy, Fantasy, Romance",2024,março
2024-03-31,Films (English),3,Damsel,18900000,4,False,"Action, Adventure, Fantasy",2024,março
2024-03-31,Films (English),4,The Accountant,13200000,1,False,"Action, Crime, Drama",2024,março
2024-03-31,Films (English),5,The Casagrandes Movie,6100000,2,False,"Animation, Kids",2024,março
2024-03-31,Films (English),6,Shirley,8200000,2,False,"Biography, Drama, Horror",2024,março
2024-03-31,Films (English),7,On the Line,6600000,2,False,Thriller,2024,março
2024-03-31,Films (English),8,Peter Rabbit 2,5800000,1,False,"Animation, Adventure, Comedy",2024,março
2024-03-31,Films (English),9,The Equalizer 3,6600000,4,False,"Action, Crime, Thriller",2024,março
2024-03-31,Films (English),10,Mending the Line,6900000,1,False,Drama,2024,março
2024-03-31,Films (Non-English),1,The Wages of Fear,19400000,1,False,"Adventure, Drama, Thriller",2024,março
2024-03-31,Films (Non-English),2,No Pressure,17900000,1,False,"Short, Comedy, Horror",2024,março
2024-03-31,Films (Non-English),3,Fighter,17800000,2,False,"Action, Thriller",2024,março
2024-03-31,Films (Non-English),4,Rest In Peace,8900000,1,False,"Crime, Drama, Mystery",2024,março
2024-03-31,Films (Non-English),5,Rewind,6100000,1,False,"Documentary, Biography, Drama",2024,março
2024-03-31,Films (Non-English),6,Cat & Dog,3700000,3,False,"Crime, Drama, Thriller",2024,março
2024-03-31,Films (Non-English),7,Girls to Buy,6000000,2,False,Drama,2024,março
2024-03-31,Films (Non-English),8,Art of Love,3200000,3,False,"Drama, Romance",2024,março
2024-03-31,Films (Non-English),9,El paseo 7,2300000,1,False,Comedy,2024,março
2024-03-31,Films (Non-English),10,The Abyss,2500000,6,False,"Adventure, Drama, Mystery",2024,março
2024-03-31,TV (English),1,3 Body Problem,115600000,2,False,"Adventure, Drama, Fantasy",2024,março
2024-03-31,TV (English),2,Testament: The Story of Moses,57400000,1,False,Documentary,2024,março
2024-03-31,TV (English),3,The Gentlemen,51900000,4,False,"Action, Crime",2024,março
2024-03-31,TV (English),4,Homicide,21100000,2,False,"Crime, Mystery, Thriller",2024,março
2024-03-31,TV (English),5,Avatar The Last Airbender,17200000,6,False,"Animation, Action, Adventure",2024,março
2024-03-31,TV (English),6,Gabby's Dollhouse,5500000,1,False,"Animation, Adventure, Comedy",2024,março
2024-03-31,TV (English),7,Bad Dinosaurs,5600000,1,False,"Animation, Short, Adventure",2024,março
2024-03-31,TV (English),8,Buying Beverly Hills,15200000,1,False,Reality-TV,2024,março
2024-03-31,TV (English),9,Hot Wheels Let's Race,7600000,4,False,"Animation, Action, Adventure",2024,março
2024-03-31,TV (English),10,Dave Attell: Hot Cross Buns,1000000,1,False,Comedy,2024,março
2024-03-31,TV (Non-English),1,Queen of Tears,41400000,4,True,"Drama, Family, Romance",2024,março
2024-03-31,TV (Non-English),2,Physical: 100,30900000,2,False,"Game-Show, Reality-TV",2024,março
2024-03-31,TV (Non-English),3,The Great Indian Kapil Show,2400000,1,False,"Comedy, Talk-Show",2024,março
2024-03-31,TV (Non-English),4,Bandidos,12000000,3,False,"Drama, Western",2024,março
2024-03-31,TV (Non-English),5,Iron Reign,15400000,3,False,"Drama, Mystery, Thriller",2024,março
2024-03-31,TV (Non-English),6,SPY x FAMILY,16700000,1,False,"Animation, Action, Comedy",2024,março
2024-03-31,TV (Non-English),7,Between Lands,14300000,1,False,Drama,2024,março
2024-03-31,TV (Non-English),8,Furies,9100000,5,False,"Action, Crime, Drama",2024,março
2024-03-31,TV (Non-English),9,My Hero Academia,7800000,1,True,"Animation, Action, Adventure",2024,março
2024-03-31,TV (Non-English),10,The Signal,5600000,4,False,"Drama, Mystery, Sci-Fi",2024,março
2024-03-24,Films (English),1,Irish Wish,40000000,2,False,"Comedy, Fantasy, Romance",2024,março
2024-03-24,Films (English),2,Damsel,35700000,3,False,"Action, Adventure, Fantasy",2024,março
2024-03-24,Films (English),3,Shooter,11700000,5,False,"Action, Drama, Thriller",2024,março
2024-03-24,Films (English),4,Ford v. Ferrari,11200000,2,False,"Action, Drama",2024,março
2024-03-24,Films (English),5,The Casagrandes Movie,5700000,1,False,"Animation, Kids",2024,março
2024-03-24,Films (English),6,Hellboy,7500000,1,False,"Action, Adventure, Fantasy",2024,março
2024-03-24,Films (English),7,Shirley,7100000,1,False,"Biography, Drama, Horror",2024,março
2024-03-24,Films (English),8,The Super Mario Bros. Movie,5000000,14,False,"Animation, Adventure, Comedy",2024,março
2024-03-24,Films (English),9,Top Gun: Maverick,6900000,2,False,"Action, Drama",2024,março
2024-03-24,Films (English),10,Black Adam,5700000,1,False,"Action, Adventure, Fantasy",2024,março
2024-03-24,Films (Non-English),1,Cat & Dog,9700000,2,False,"Crime, Drama, Thriller",2024,março
2024-03-24,Films (Non-English),2,Art of Love,10900000,2,False,"Drama, Romance",2024,março
2024-03-24,Films (Non-English),3,Fighter,16200000,1,False,"Action, Thriller",2024,março
2024-03-24,Films (Non-English),4,Murder Mubarak,7500000,2,False,"Comedy, Horror, Mystery",2024,março
2024-03-24,Films (Non-English),5,Girls to Buy,7000000,1,False,Drama,2024,março
2024-03-24,Films (Non-English),6,Society of the Snow,2900000,12,False,"Adventure, Biography, Drama",2024,março
2024-03-24,Films (Non-English),7,My Name Is Vendetta,1500000,9,False,"Action, Crime, Drama",2024,março
2024-03-24,Films (Non-English),8,Through My Window 3: Looking at You,1600000,5,False,Romance,2024,março
2024-03-24,Films (Non-English),9,The Abyss,1500000,5,False,"Adventure, Drama, Mystery",2024,março
2024-03-24,Films (Non-English),10,24 Hours with Gaspar,1400000,1,False,"Action, Crime, Drama",2024,março
2024-03-24,TV (English),1,The Gentlemen,78000000,3,False,"Action, Crime",2024,março
2024-03-24,TV (English),2,3 Body Problem,81700000,1,False,"Adventure, Drama, Fantasy",2024,março
2024-03-24,TV (English),3,Homicide,29700000,1,False,"Crime, Mystery, Thriller",2024,março
2024-03-24,TV (English),4,Avatar The Last Airbender,24600000,5,False,"Animation, Action, Adventure",2024,março
2024-03-24,TV (English),5,Hot Wheels Let's Race,9500000,3,False,"Animation, Action, Adventure",2024,março
2024-03-24,TV (English),6,Monk,18400000,1,False,"Comedy, Crime, Drama",2024,março
2024-03-24,TV (English),7,Turning Point: The Bomb and the Cold War,13700000,2,False,Documentary,2024,março
2024-03-24,TV (English),8,"The Program: Cons, Cults and Kidnapping",4100000,3,False,Documentary,2024,março
2024-03-24,TV (English),9,Fool Me Once,8100000,8,False,"Crime, Drama, Mystery",2024,março
2024-03-24,TV (English),10,One Day,8400000,7,False,"Drama, Romance",2024,março
2024-03-24,TV (Non-English),1,Physical: 100,25300000,1,False,"Game-Show, Reality-TV",2024,março
2024-03-24,TV (Non-English),2,Bandidos,25700000,2,False,"Drama, Western",2024,março
2024-03-24,TV (Non-English),3,Iron Reign,37100000,2,False,"Drama, Mystery, Thriller",2024,março
2024-03-24,TV (Non-English),4,Queen of Tears,30000000,3,True,"Drama, Family, Romance",2024,março
2024-03-24,TV (Non-English),5,The Signal,9400000,3,False,"Drama, Mystery, Sci-Fi",2024,março
2024-03-24,TV (Non-English),6,The Outreau Case: A French Nightmare,5600000,2,False,Documentary,2024,março
2024-03-24,TV (Non-English),7,Furies,10800000,4,False,"Action, Crime, Drama",2024,março
2024-03-24,TV (Non-English),8,Doctor Slump,25600000,9,True,"Comedy, Drama, Romance",2024,março
2024-03-24,TV (Non-English),9,Young Royals,7800000,2,False,"Drama, Romance",2024,março
2024-03-24,TV (Non-English),10,Chicken Nugget,6600000,1,False,"Comedy, Drama, Mystery",2024,março
2024-03-17,Films (English),1,Damsel,93200000,2,False,"Action, Adventure, Fantasy",2024,março
2024-03-17,Films (English),2,Irish Wish,30600000,1,False,"Comedy, Fantasy, Romance",2024,março
2024-03-17,Films (English),3,Alone,5900000,1,False,"Drama, Horror, Mystery",2024,março
2024-03-17,Films (English),4,Code 8 Part II,6000000,3,False,"Action, Crime, Drama",2024,março
2024-03-17,Films (English),5,Noah,8100000,5,False,"Action, Adventure, Drama",2024,março
2024-03-17,Films (English),6,The Back-Up Plan,6000000,1,False,"Comedy, Romance",2024,março
2024-03-17,Films (English),7,The Super Mario Bros. Movie,5000000,13,False,"Animation, Adventure, Comedy",2024,março
2024-03-17,Films (English),8,Ford v. Ferrari,8300000,1,False,"Action, Drama",2024,março
2024-03-17,Films (English),9,Spaceman,5700000,3,False,"Adventure, Drama, Sci-Fi",2024,março
2024-03-17,Films (English),10,Turbo,4300000,4,False,"Animation, Adventure, Comedy",2024,março
2024-03-17,Films (Non-English),1,Art of Love,12700000,1,False,"Drama, Romance",2024,março
2024-03-17,Films (Non-English),2,Cat & Dog,5900000,1,False,"Crime, Drama, Thriller",2024,março
2024-03-17,Films (Non-English),3,Murder Mubarak,7400000,1,False,"Comedy, Horror, Mystery",2024,março
2024-03-17,Films (Non-English),4,Anweshippin Kandethum,5200000,2,False,"Crime, Drama, Thriller",2024,março
2024-03-17,Films (Non-English),5,My Name Is Loh Kiwan,3300000,3,False,"Drama, Romance",2024,março
2024-03-17,Films (Non-English),6,Merry Christmas (Hindi),3500000,2,False,Thriller,2024,março
2024-03-17,Films (Non-English),7,Society of the Snow,3100000,11,False,"Adventure, Biography, Drama",2024,março
2024-03-17,Films (Non-English),8,Through My Window 3: Looking at You,2200000,4,False,Romance,2024,março
2024-03-17,Films (Non-English),9,To Kill a Tiger,2300000,1,False,Documentary,2024,março
2024-03-17,Films (Non-English),10,"The Pig, the Snake and the Pigeon",2400000,2,False,"Action, Crime, Drama",2024,março
2024-03-17,TV (English),1,The Gentlemen,134200000,2,False,"Action, Crime",2024,março
2024-03-17,TV (English),2,Avatar The Last Airbender,37500000,4,False,"Animation, Action, Adventure",2024,março
2024-03-17,TV (English),3,"The Program: Cons, Cults and Kidnapping",10600000,2,False,Documentary,2024,março
2024-03-17,TV (English),4,Hot Wheels Let's Race,13200000,2,False,"Animation, Action, Adventure",2024,março
2024-03-17,TV (English),5,Love Is Blind,45600000,5,False,"Reality-TV, Romance",2024,março
2024-03-17,TV (English),6,Turning Point: The Bomb and the Cold War,20300000,1,False,Documentary,2024,março
2024-03-17,TV (English),7,One Day,12700000,6,False,"Drama, Romance",2024,março
2024-03-17,TV (English),8,Blown Away,7600000,1,False,"Action, Crime, Drama",2024,março
2024-03-17,TV (English),9,Steve Treviño: Simple Man,1200000,1,False,Comedy,2024,março
2024-03-17,TV (English),10,Resident Alien,9300000,5,False,"Comedy, Drama, Mystery",2024,março
2024-03-17,TV (Non-English),1,The Signal,28700000,2,False,"Drama, Mystery, Sci-Fi",2024,março
2024-03-17,TV (Non-English),2,Bandidos,27800000,1,False,"Drama, Western",2024,março
2024-03-17,TV (Non-English),3,Queen of Tears,19100000,2,False,"Drama, Family, Romance",2024,março
2024-03-17,TV (Non-English),4,Furies,20300000,3,False,"Action, Crime, Drama",2024,março
2024-03-17,TV (Non-English),5,Young Royals,11500000,1,False,"Drama, Romance",2024,março
2024-03-17,TV (Non-English),6,Iron Reign,20200000,1,False,"Drama, Mystery, Thriller",2024,março
2024-03-17,TV (Non-English),7,Supersex,14000000,2,False,"Biography, Drama, History",2024,março
2024-03-17,TV (Non-English),8,Doctor Slump,26300000,8,True,"Comedy, Drama, Romance",2024,março
2024-03-17,TV (Non-English),9,The Outreau Case: A French Nightmare,4400000,1,False,Documentary,2024,março
2024-03-17,TV (Non-English),10,Wrong Side of the Tracks,13800000,4,False,Drama,2024,março
2024-03-10,Films (English),1,Damsel,64800000,1,False,"Action, Adventure, Fantasy",2024,março
2024-03-10,Films (English),2,Code 8 Part II,19800000,2,False,"Action, Crime, Drama",2024,março
2024-03-10,Films (English),3,Spaceman,19600000,2,False,"Adventure, Drama, Sci-Fi",2024,março
2024-03-10,Films (English),4,Code 8,9400000,2,False,"Action, Crime, Drama",2024,março
2024-03-10,Films (English),5,Mea Culpa,10200000,3,False,"Crime, Drama, Thriller",2024,março
2024-03-10,Films (English),6,The Super Mario Bros. Movie,5000000,12,False,"Animation, Adventure, Comedy",2024,março
2024-03-10,Films (English),7,Despicable Me 3,4800000,5,False,"Animation, Adventure, Comedy",2024,março
2024-03-10,Films (English),8,Minions,4800000,8,False,"Animation, Adventure, Comedy",2024,março
2024-03-10,Films (English),9,Dr. Seuss' The Grinch,4400000,7,False,"Animation, Kids",2024,março
2024-03-10,Films (English),10,Noah,6200000,4,False,"Action, Adventure, Drama",2024,março
2024-03-10,Films (Non-English),1,My Name Is Loh Kiwan,11200000,2,False,"Drama, Romance",2024,março
2024-03-10,Films (Non-English),2,Through My Window 3: Looking at You,4400000,3,False,Romance,2024,março
2024-03-10,Films (Non-English),3,You Are Not Alone: Fighting the Wolf Pack,3900000,2,False,Documentary,2024,março
2024-03-10,Films (Non-English),4,"The Pig, the Snake and the Pigeon",4100000,1,False,"Action, Crime, Drama",2024,março
2024-03-10,Films (Non-English),5,The Abyss,2600000,4,False,"Adventure, Drama, Mystery",2024,março
2024-03-10,Films (Non-English),6,Simón,2400000,1,False,"Comedy, Drama",2024,março
2024-03-10,Films (Non-English),7,Society of the Snow,3400000,10,False,"Adventure, Biography, Drama",2024,março
2024-03-10,Films (Non-English),8,Anweshippin Kandethum,3300000,1,False,"Crime, Drama, Thriller",2024,março
2024-03-10,Films (Non-English),9,Merry Christmas (Hindi),2900000,1,False,Thriller,2024,março
2024-03-10,Films (Non-English),10,The Parades,2500000,1,False,Drama,2024,março
2024-03-10,TV (English),1,The Gentlemen,81500000,1,False,"Action, Crime",2024,março
2024-03-10,TV (English),2,Avatar The Last Airbender,65700000,3,False,"Animation, Action, Adventure",2024,março
2024-03-10,TV (English),3,"The Program: Cons, Cults and Kidnapping",22700000,1,False,Documentary,2024,março
2024-03-10,TV (English),4,Hot Wheels Let's Race,16300000,1,False,"Animation, Action, Adventure",2024,março
2024-03-10,TV (English),5,Love Is Blind,43800000,4,False,"Reality-TV, Romance",2024,março
2024-03-10,TV (English),6,One Day,20400000,5,False,"Drama, Romance",2024,março
2024-03-10,TV (English),7,American Conspiracy: The Octopus Murders,8900000,2,False,Documentary,2024,março
2024-03-10,TV (English),8,Blood & Water,10500000,1,False,"Action, Adventure, Family",2024,março
2024-03-10,TV (English),9,Resident Alien,16200000,4,False,"Comedy, Drama, Mystery",2024,março
